subconcurrency,accondate,subconform,anchetype,subcondate,acconcurrency,acconform,entname,liacconam,lisubconam
人民币,,货币,公司,2384270000000.0,人民币,货币,1e09a918a2e5f57af944062cf20975af,,25.0
人民币,,货币,公司,2398260000000.0,人民币,,a4f55534b06f6858c56c95d1318cf0da,,20.0
人民币,1717170000000.0,货币,,1717170000000.0,人民币,货币,2407a3da5349f23d1f214fee2e45b173,49.0,49.0
人民币,1386090000000.0,货币,GS,1386090000000.0,人民币,货币,027a8e20d820d7363759873b5556b8ac,3.0,3.0
人民币,1303320000000.0,货币,公司,1303320000000.0,人民币,货币,1c2b9b26dc594979109c17b90a36012f,270.0,270.0
人民币,1230570000000.0,货币,,1230570000000.0,人民币,货币,4f1a7f34b406114815e2f5b775238ce2,1.5,1.5
人民币,,货币,公司,1714410000000.0,人民币,货币,a13409cc8cac62e2dc14c1fca93abcfd,5.0,50.0
,1366300000000.0,货币,公司,2429800000000.0,,货币,5347a8968c8d1d767069b35dab3321ff,3.0,100.0
人民币,1170950000000.0,货币,,1170950000000.0,人民币,货币,5ba033521ebb751c0fefbbb2ef8b5134,25.5,25.5
人民币,,货币,,1414680000000.0,,,d1074293a5505a746a2101bdc9feb292,1.0,150.0
人民币,1381940000000.0,货币,,1381940000000.0,人民币,货币,d0d2243246fbe2b159409692c093e609,40.0,40.0
人民币,2396450000000.0,货币,,2396450000000.0,人民币,货币,0bbf7f50e13df20ea9b975a8f142b828,0.0,95.0
人民币,1297610000000.0,货币,公司,1297610000000.0,人民币,货币,d3a6b7708b47b31f31fa617ce08d4294,50.0,50.0
人民币,1303230000000.0,货币,公司,1303230000000.0,人民币,货币,ba508e7cf783d012002be2292593d49d,2.5,2.5
人民币,1351090000000.0,货币,公司,1351090000000.0,人民币,货币,fdd939cf9a48ef7f7ec61b61f78b59d4,30.0,30.0
人民币,1439220000000.0,货币,GS,1440520000000.0,人民币,货币,71a6eb462e9c2210e4aef95e544a0243,100.0,100.0
人民币,1288710000000.0,货币,公司,1288710000000.0,人民币,货币,154647ba29cc9ff2b159ca200454191a,400.0,400.0
人民币,1213290000000.0,货币,公司,1213290000000.0,人民币,货币,2a1f81eec5ca1bc66bb6e339b5d92e73,50.0,50.0
人民币,,货币,公司,2082640000000.0,,,0647b337054f752bc7d444ba1ec43509,,60.0
人民币,1368980000000.0,货币,GS,2376230000000.0,人民币,货币,e049ba86749516949eca37ad58ed6da1,10.0,50.0
人民币,1331740000000.0,货币,,1331740000000.0,人民币,货币,197ef7f39464bd397fd964b9d3532a17,8.0,8.0
人民币,1400080000000.0,货币,公司,1400080000000.0,人民币,货币,d9aba5b8820b2b738348550f3e192a39,4.0,4.0
人民币,,货币,公司,1459440000000.0,人民币,货币,3bf25c7e994e304e1737b252b5fdadd9,115.0,175.0
人民币,1363100000000.0,货币,公司,1363100000000.0,人民币,货币,10d7d1982a23a14203587cc0d94656d9,5.5,5.5
人民币,,货币,公司,2092920000000.0,,,e93f7bb8f8557e14c2a029bad8554b1a,,25.0
人民币,1133370000000.0,货币,公司,1133370000000.0,人民币,货币,b3df19d0b3c1dfaf28ba34cb27bda394,5.0,5.0
人民币,1353860000000.0,货币,公司,1416840000000.0,人民币,货币,9f2038eb17560ba33ec2614ce54d3215,0.3,1.5
人民币,,货币,公司,1374510000000.0,人民币,货币,0b1b01e8c8ba2d24afd36564423a45a9,1.5,1.5
人民币,1014570000000.0,货币,公司,1014570000000.0,人民币,货币,501755d62c5ed0a8cc29c8981832fd8f,5.0,5.0
人民币,1340550000000.0,货币,公司,1340550000000.0,人民币,货币,b595ebf63a5ef9250b3215e2444e764c,3.0,3.0
人民币,1406740000000.0,货币,公司,1402420000000.0,人民币,货币,9f25d7cbce578634c630e3870b8e55cd,6.2,60.0
人民币,,货币,公司,2392650000000.0,,,9e7a1af13acc8007bcddf01d362af0a4,,25.0
人民币,1368720000000.0,货币,公司,1368720000000.0,人民币,货币,257854b332501f6b1b824637c8ca7976,15.0,15.0
人民币,,货币,公司,1427640000000.0,人民币,货币,8ba50d5d61ff3945c7187fece84d7490,0.0,100.0
填写/修改后已公示,2282660000000.0,人民币,货币,1335970000000.0,人民币,货币,e9732e2c684f125f9e60e1ba81c2dc45,40.8,40.8
人民币,1451490000000.0,货币,公司,2398260000000.0,人民币,货币,7f13485c6eba8909422ff6b1e579edfa,0.05,24.5
人民币,1430240000000.0,货币,,1430240000000.0,人民币,货币,3a0b04e0f2f202bdab20a2241f1709f9,55.0,55.0
人民币,1725900000000.0,货币,GS,1725900000000.0,人民币,货币,a5d261312c5dac5fe8cd926b6e2e3eb6,0.0,147.0
人民币,1310310000000.0,货币,GS,1310310000000.0,人民币,货币,937e6cd4a903394c947191417acebae2,5.0,5.0
人民币,1370280000000.0,货币,公司,1563900000000.0,人民币,货币,0ea37eb0d1754f2b368405a58e423a6f,4.0,120.0
人民币,,货币,,2383660000000.0,,,2cb5b00aa54e3595fa1b23eca7493dea,,50.0
人民币,1267980000000.0,货币,GS,1267980000000.0,人民币,货币,ece3968498599a937906f87db02cd49f,10.0,10.0
人民币,1149090000000.0,货币,公司,1149090000000.0,人民币,货币,d29cd96e05530116b50a4e65c45c4940,20.8,20.8
人民币,2382800000000.0,货币,公司,2382800000000.0,人民币,货币,1c5aef640f9d3eecb527d6574c2a4442,0.0,60.0
填写/修改后已公示,1413650000000.0,人民币,货币,1411060000000.0,人民币,货币,63cd1c0597043bd5726af1503a1b57bc,24.0,24.0
人民币,1394640000000.0,货币,公司,2377610000000.0,人民币,货币,3315f070fd26f5bd403dba190b61cffe,2.0,55.0
人民币,1074100000000.0,货币,公司,1074100000000.0,人民币,货币,66baf97e5b1284d4edb6bcfea4e5418f,50.0,50.0
填写/修改后已公示,1332690000000.0,人民币,货币,1332690000000.0,人民币,货币,bc827147060b1d15a2ab7fff76f5faf0,40.8,40.8
人民币,,货币,,2417880000000.0,,,f85b4bf6d357662b16eefbdec0c3a57b,,180.0
人民币,,货币,公司,2102690000000.0,人民币,货币,1f11afa828473da08214daa9ac42b429,0.0,25.0
人民币,1352040000000.0,货币,,1352040000000.0,人民币,货币,681facf4ce396c466ca0a8dce2022a46,30.0,30.0
人民币,,货币,公司,2394030000000.0,,,7a200d47673e22df1b70ad2dadea36e4,,570.0
人民币,1334250000000.0,货币,公司,1334250000000.0,人民币,货币,1bb9cd698266187d350319623b6425fa,73.348,73.348
填写/修改后已公示,1082480000000.0,人民币,货币,1082480000000.0,人民币,货币,b07742619387e689f046682b1c8dcc3f,178.5,178.5
人民币,,货币,公司,2384780000000.0,,,a25f78deb1c40f8adf0da3ba7f582a24,,90.0
人民币,1355070000000.0,"1,",GS,1355070000000.0,人民币,"1,",f9b54ab7600e5852d8d5c95b28809f67,25.5,0.0
填写/修改后已公示,1408290000000.0,人民币,货币,1723910000000.0,人民币,货币,97744e7b2e948f9eba06375d3d5fa209,2.0,50.0
人民币,1373390000000.0,货币,,1373390000000.0,人民币,货币,ca5a1576f087468ddae06eb727fb71a3,20.0,20.0
人民币,1168190000000.0,货币,公司,1168190000000.0,人民币,货币,5ed1d377c4ee11907770e622b87939d8,1.5,1.5
人民币,953654000000.0,货币,公司,953654000000.0,人民币,货币,3cab5d7dbd37ceabccd90433885cc1fe,5.0,5.0
人民币,1353000000000.0,货币,公司,2398260000000.0,人民币,货币,be02353ca951422f9d5c728b19348322,30.0,60.0
人民币,1379000000000.0,货币,GS,1379000000000.0,人民币,货币,530e1d81dec45df4a203d82e60f91153,480.0,480.0
人民币,1386690000000.0,货币,公司,1386690000000.0,人民币,货币,fa04fdcfbc9f24cacde7232feab845bf,45.0,0.0
人民币,1298560000000.0,"1,",GS,1298560000000.0,人民币,"1,",44b907ee8f5a9f3d98574a522c8615ab,20.0,20.0
人民币,1384440000000.0,货币,公司,1384440000000.0,人民币,货币,4d79f45f54c6404eba16deebdc9bc620,1.8,1.8
人民币,1282150000000.0,货币,GS,1282150000000.0,人民币,货币,739077771ccc92734fed8111d97e9d7a,3.0,3.0
人民币,1387730000000.0,货币,公司,1387730000000.0,人民币,货币,816e751f2005834b3b351c22cb3ca72b,99.0,99.0
人民币,,货币,公司,2871650000000.0,,,5ac5953de7c2be75549534e37f576c4c,,120.0
人民币,1303140000000.0,货币,,1303140000000.0,人民币,货币,570875fd94962e20ea71a94dac3c2e73,5.0,5.0
,1352220000000.0,货币,公司,1352220000000.0,,货币,675a8bd9b82dc7e8765130bf3ca84a90,30.0,30.0
人民币,1434730000000.0,货币,GS,1767110000000.0,人民币,货币,16f3eae768b74404c4698b7ee287263d,0.0,80.0
人民币,1460910000000.0,"1,",GS,2407330000000.0,人民币,"1,",af440bc724dc80ce95fb1f1f7f32f0d4,5.0,15.0
人民币,1286730000000.0,货币,,1286730000000.0,人民币,货币,6430ddcd7abddc67a1a17904c1c06c97,300.0,300.0
人民币,1236270000000.0,货币,公司,1236270000000.0,人民币,货币,eb4e4183954840e422e319aecc466742,250.0,250.0
人民币,1374080000000.0,货币,,1372610000000.0,人民币,货币,4d6ecc30c5c4e3bf3bad4274f1d5d6f7,24.0,24.0
人民币,1398010000000.0,货币,公司,2029080000000.0,人民币,货币,98dcdc43c8e0c9b47cef69cfbb7727e4,0.0,100.0
人民币,1251910000000.0,货币,公司,1251910000000.0,人民币,货币,99037254510aace336c03630e7a5ba7a,5.0,5.0
人民币,1312730000000.0,货币,公司,1312730000000.0,人民币,货币,5d899ab46e00df5b47eff9e67d728c88,10.0,10.0
人民币,1053960000000.0,货币,公司,1053960000000.0,人民币,货币,928dcc0a29e9f0bde4f5152565028ed3,30.0,30.0
人民币,,货币,公司,2691500000000.0,人民币,货币,f7749f7f6bab4f3db31e5608e8a152a7,0.0,30.0
人民币,1483110000000.0,货币,公司,2086620000000.0,人民币,货币,d4a5fddb88b1cf77d5b5a16dfba86675,12.0,15.0
人民币,1370360000000.0,货币,,1370360000000.0,人民币,货币,2f1e121398509377e7a8ae31c12d8993,10.0,10.0
,1205340000000.0,货币,公司,1205340000000.0,,货币,654dff71544f67ec8d6773c8a3f25528,20.0,20.0
人民币,1176830000000.0,货币,公司,1176830000000.0,人民币,货币,862d5909e3344ead2c35c01de40faa27,710.0,710.0
人民币,1283620000000.0,货币,公司,1283620000000.0,人民币,货币,fc539da02445668d46f24cd9abb3c6e0,10.0,10.0
人民币,1307890000000.0,货币,,1307890000000.0,人民币,货币,959d6b98406df64a6d811e18ca619c8e,7.0,7.0
人民币,,货币,,1784040000000.0,,,b3c023bffaa6afa7b616bfb3ac7a1b39,,50.0
人民币,1247410000000.0,货币,公司,1247410000000.0,人民币,货币,3b6640f645216eb4de4734ba462f65b1,21.0,21.0
人民币,1366300000000.0,货币,公司,1366300000000.0,人民币,货币,77ad66db0cf50df741c2376c62dcd140,7.0,7.0
人民币,,货币,公司,2360760000000.0,,,9a650dd844648b28167e821bc5282bfe,,60.0
人民币,1372950000000.0,货币,公司,1372950000000.0,人民币,货币,889c4a66627638021582d2a03dfaa2df,150.0,150.0
人民币,1337010000000.0,货币,公司,1337010000000.0,人民币,货币,887d977958cf87278cdafe1ef4123bac,20.4,20.4
人民币,,货币,,1081700000000.0,人民币,货币,9fb4891a5dfcb6fafe6cd5d2128a8e88,0.0,27.0
人民币,1277910000000.0,货币,GS,1277910000000.0,人民币,货币,6ec197851dee92343add1aaed8fb93ca,10.0,10.0
人民币,,货币,公司,1612110000000.0,人民币,货币,e60d1b24b823ce01bfa3dc7d3b4f32ba,0.0,500.0
人民币,1124640000000.0,货币,公司,1124640000000.0,人民币,货币,bbb8e40c8f7cae7536ddd50981ff45ee,20.0,20.0
人民币,1252940000000.0,货币,,1431880000000.0,人民币,货币,beba7bf9017a7dbbfbe3def2bd4ced33,1.0,180.0
人民币,1401380000000.0,货币,公司,1369840000000.0,人民币,货币,64a922f6373ad15c0a6edcd2a05556f2,4.0,4.0
人民币,,货币,,2374680000000.0,,,d4622797c8ab932a0c345c7f18d606ed,,300.0
人民币,1347810000000.0,货币,,1347810000000.0,人民币,货币,0adf7f91c6af2e6f6c52e4cd32737d48,2.0,2.0
人民币,1304440000000.0,货币,,1304440000000.0,人民币,货币,6ee78f161fb5f4704f338f8615f441ec,20.0,20.0
人民币,1368120000000.0,货币,公司,1368120000000.0,人民币,货币,3fc97af14c9f041dc3bf456f66d81790,90000.0,90000.0
人民币,,货币,公司,1470070000000.0,,,417439a5b08197b8ffe7d51e60bc3cbd,,68.0
人民币,1252340000000.0,货币,公司,1252340000000.0,人民币,货币,a64e9634eb4c639a8cae65cf4f518f0d,7.5,7.5
填写/修改后已公示,1241020000000.0,人民币,货币,1241020000000.0,人民币,货币,8f6ff18546c5289bb36b44c05b163b01,20.0,20.0
人民币,960998000000.0,货币,公司,960998000000.0,人民币,货币,a44ebc94f645b47cce2f82d43446c623,20.0,20.0
人民币,958493000000.0,货币,公司,958493000000.0,人民币,货币,af44262cb4fa0d56a27ad2d06fb73414,8.0,8.0
人民币,1436460000000.0,货币,公司,1747240000000.0,人民币,货币,4e18ae8cff074871b9df177b5057f631,8.185,19.0
,1481730000000.0,货币,公司,2095860000000.0,,货币,f54295942b21150d150f64bc39fa3672,8.85,210.0
人民币,1303660000000.0,"1,",GS,1303660000000.0,人民币,"1,",ecd1ad87ef4f71664a5325ca49664326,10.0,0.0
人民币,1276700000000.0,货币,,1276100000000.0,人民币,货币,e5bee0e971c8cdb83e2f5bcff77b9ee6,30.0,30.0
人民币,1374770000000.0,货币,,1374770000000.0,人民币,货币,8844caebb899c4aa470487c61adcaa42,17.5,17.5
人民币,1334160000000.0,货币,GS,1334160000000.0,人民币,货币,5de9524c7672b95e46f6d17416ba03ca,27.5,27.5
人民币,,货币,,2703250000000.0,人民币,货币,f3d050a545af6fd4ac2b722348aea365,0.0,120.0
人民币,1418140000000.0,货币,公司,2049290000000.0,人民币,货币,f515a5090c1aeacd084661c42a44c690,30.0,30.0
人民币,1396890000000.0,货币,公司,1396890000000.0,人民币,货币,476396b99033f34d00d7110c1c0814dd,4.0,4.0
人民币,,货币,,2066750000000.0,人民币,货币,e9f00a3abefdcb818746b63045152ca7,0.0,60.0
人民币,1448990000000.0,货币,GS,1446570000000.0,人民币,货币,85ef9f6d3faae7d7354390760e955b27,5.0,30.0
人民币,1235920000000.0,货币,公司,1235920000000.0,人民币,货币,48ba88f7dabf307b690d748beed5ec7b,5.0,5.0
人民币,1374160000000.0,货币,公司,1374160000000.0,人民币,货币,c42eeb8660688da747ffe394c3ed11d0,3.0,3.0
人民币,1415550000000.0,货币,,1415550000000.0,人民币,货币,ceb0252f25e4b611c9fc27e5e5437765,100.0,100.0
人民币,1143560000000.0,货币,公司,1143560000000.0,人民币,货币,520bf661299b16ed99b9f6dd5998c9d3,1.6,1.6
人民币,2542030000000.0,货币,,2542030000000.0,人民币,货币,f01c3824c63e465528d902c712975ab7,0.0,51.0
人民币,1337100000000.0,货币,公司,1337100000000.0,人民币,货币,9a62ec47467e57d2388dc1bf5db67cbb,450.9,450.9
人民币,1385570000000.0,货币,,1385570000000.0,人民币,货币,bb17b4c45af11c5831cbde698c631de8,6.0,6.0
人民币,1553620000000.0,货币,公司,1553620000000.0,人民币,货币,75eadd5af6f59b855901c85156b5c81b,20.0,20.0
人民币,2713800000000.0,货币,GS,2713800000000.0,人民币,货币,1b65212470e6ddbae22c1278a63b15dd,153.0,153.0
人民币,,货币,公司,2681740000000.0,,,7de39e0e055082d77bd9275f598ddd1f,,150.0
人民币,1145380000000.0,货币,公司,1145380000000.0,人民币,货币,05fbe98a27b687ef807f267be3bbafbd,9.0,9.0
人民币,1386520000000.0,货币,,1386520000000.0,人民币,货币,b9caf8b4552dfcbb70e19839144375de,12.0,12.0
人民币,,货币,公司,1451490000000.0,,,fbc1a02a215076e20af3a522ac51e539,,1.0
人民币,,货币,GS,2386770000000.0,人民币,货币,720da6ac3ffec3dea477af60fa11ec05,0.0,20.0
人民币,1290360000000.0,货币,,1290360000000.0,人民币,货币,f94d2b7da4df2e182fd6c436d2990360,30.0,30.0
人民币,,货币,,2377090000000.0,,,830a2ef88410fdfac83a1dda33a0c577,,3.33
人民币,1571670000000.0,货币,公司,1413990000000.0,人民币,货币,af28c84c1bce4f57e91d29aa49e146b3,20.0,50.0
人民币,1333560000000.0,货币,公司,1333560000000.0,人民币,货币,d9589c7fa72badb00ae1d3f655dfe78a,15.0,15.0
人民币,1417360000000.0,货币,GS,2034000000000.0,人民币,货币,c4cc318786e136b1991a1627680ca518,1.0,300.0
人民币,1385050000000.0,货币,GS,1385050000000.0,人民币,货币,0aced080de133082ac162ed0462a39e7,50.0,50.0
人民币,1144250000000.0,货币,公司,1144250000000.0,人民币,货币,196931bbb12a0d4d1eee399fb9c1737f,40.0,40.0
人民币,,货币,公司,2398260000000.0,人民币,,8033f92c69e157550edd3e22cbc65f56,,100.0
人民币,,货币,公司,2361110000000.0,人民币,货币,74ea364257168f594c0fa5b11688c6b2,0.0,500.0
人民币,,货币,,2079270000000.0,人民币,货币,1b8cb55023678e221d95e5684512318e,0.0,17.5
人民币,1382280000000.0,货币,公司,1382280000000.0,人民币,货币,d53ad4ef9664da70eb38513e9a77926c,15.0,15.0
人民币,,货币,GS,2386080000000.0,人民币,货币,5fb69c826e2828c0b9fc0290fd548288,0.0,150.0
人民币,1388590000000.0,"1,",GS,1388590000000.0,人民币,"1,",3ea5940f2266afcc0eed89168cdb4822,4.5,4.5
填写/修改后已公示,1096300000000.0,人民币,货币,1096300000000.0,人民币,货币,958f665a804e6f23370f7d92f612796a,15.0,15.0
人民币,1340900000000.0,货币,公司,1340900000000.0,人民币,货币,5439686977fa3981029de9a3ca20a9e6,327.2,327.2
人民币,1345650000000.0,货币,公司,1345650000000.0,人民币,货币,6b7377cb1c1ad40e94ed2a736350b16c,5.0,5.0
,959530000000.0,货币,公司,959530000000.0,,货币,118019de22c49482fc0f6ce41537ec5d,10.0,10.0
人民币,1366820000000.0,货币,公司,1366820000000.0,人民币,货币,6c6b3d903dd0be31a3d0cc03c3c54614,2.5,2.5
人民币,1346950000000.0,货币,公司,1346950000000.0,人民币,货币,257f1ac76b00c5effd4663b735cf5540,15.0,15.0
人民币,,货币,公司,2104760000000.0,,,61061c9ef1c6013b5fcfd0b079bdbbe7,,75.0
人民币,1285520000000.0,货币,公司,1285520000000.0,人民币,货币,04f76177283c22e4f470ab43eabea779,20.0,20.0
人民币,1483110000000.0,货币,公司,2077200000000.0,人民币,货币,e8489a373d644889c90c19e408b9cfb4,40.0,40.0
人民币,1214500000000.0,货币,公司,1214500000000.0,人民币,货币,004ad9ff739a3a6b8692328c24b3c0d3,26.01,26.01
人民币,,"1,",GS,2719840000000.0,0,,99fed4cd5722137128e26d9549581386,,80.0
人民币,,货币,公司,2077290000000.0,人民币,,987e74d01bc980429442dd5b46bde551,,49.5
人民币,,"1,",GS,1408380000000.0,0,,f1fdb73bf3ee86bea7df3a4518f87dd5,0.0,150.0
人民币,,货币,公司,2429800000000.0,,,c6aae42d9df39fa73ae94f078d6e1c42,,100.0
人民币,2693060000000.0,货币,GS,2693060000000.0,人民币,货币,c3a61308e11b4a30d6070dd55dd928a7,0.0,6.0
人民币,1373560000000.0,货币,,1373560000000.0,人民币,货币,bb8cf667f6c7f16c20a73df40895d931,15.0,15.0
人民币,1464540000000.0,货币,公司,1767110000000.0,人民币,货币,9290e152f84021faff865ce252abc60d,0.0,10.0
人民币,1442250000000.0,"1,",GS,1435590000000.0,人民币,"1,",7edcea00f8d761ba298da393c80f7ce7,210.0,210.0
人民币,1379260000000.0,货币,公司,1379260000000.0,人民币,货币,c92d180d7fdc59fbf08a06adb505094a,135.0,135.0
人民币,1062690000000.0,货币,GS,1062690000000.0,人民币,货币,747416ad9d169dcd68fa504d7c9fdfe4,41.74,41.74
人民币,1445100000000.0,货币,GS,1465140000000.0,人民币,货币,c5442afefbcdbbed493bc9aeeca5a9c5,20.0,30.0
人民币,1240330000000.0,货币,公司,1240330000000.0,人民币,货币,9b8aefab82322dcab62fec6695ee5678,30.0,30.0
人民币,1395940000000.0,货币,,1395940000000.0,人民币,货币,bda1ac0ed020c54b0f01b465d2eb2fe0,10.0,10.0
人民币,1026660000000.0,货币,公司,1026660000000.0,人民币,货币,4691ef7c41f08a516cf84549fb67de5f,24.0,24.0
人民币,,货币,,1513700000000.0,人民币,货币,03d5be40445c00c4276301db21c0fe47,0.0,20.0
人民币,,货币,GS,2384180000000.0,人民币,货币,f7a63669debd5abd9f19ce549eff2711,0.0,500.0
人民币,1260980000000.0,货币,,1260980000000.0,人民币,货币,7e135ba5ba7993dedc3f72ab25d78f3f,16.5,16.5
人民币,,货币,,3310730000000.0,人民币,货币,b95bfb4e7829d4d42ecd5f45d83d768d,,270.0
人民币,1043160000000.0,货币,公司,1043160000000.0,人民币,货币,bdae90c3cb0232c1aedaaa1af84962c3,32.0,32.0
人民币,,货币,公司,3034170000000.0,人民币,货币,dd94e38256ddb88ba125b9d391796fc5,,50.0
,1482420000000.0,货币,公司,1546190000000.0,人民币,货币,ea145cbc89f41bf88714453917b9567a,2.0,25.721
人民币,1426000000000.0,货币,公司,1426000000000.0,人民币,货币,5230cd230611f7009851b7ba39939fa3,200.0,200.0
人民币,1356450000000.0,货币,公司,1271170000000.0,人民币,货币,4b2fdc93ef62db1de6bc2416c3555527,26.0,26.0
填写/修改后已公示,1375370000000.0,人民币,货币,1375370000000.0,人民币,货币,53b6e947c4f6638276f193996911d6b7,40.0,40.0
人民币,1116260000000.0,货币,公司,1116260000000.0,人民币,货币,a52c4119fbf656ff09a6b60a3bd511a7,15.0,15.0
人民币,1419960000000.0,货币,公司,1407770000000.0,人民币,货币,fdfbb23afc4528f4db2c0f9dde7922e0,4.1,180.0
人民币,1373990000000.0,货币,,1373990000000.0,人民币,货币,578b91893a65c692b9bb041cbb438741,2.0,2.0
人民币,1369670000000.0,货币,公司,1369670000000.0,人民币,货币,e2681322134388425a17a4fa099cb6a6,95.76,95.76
人民币,,货币,公司,2362490000000.0,,,c5ca0b5e011b50938833ee1652cb8785,,50.0
人民币,1291910000000.0,货币,公司,1291910000000.0,人民币,货币,7a83dbad9e9ba1cb77ef742efdecc447,4.2,4.2
