remark,dataflag,alttime,altitem,entname,cxstatus,altdate,openo
,核准通过,0.0,董事备案,d1847003296fe30073f427f3b1919755,变更,1261497600000.0,37012720091223000019
,核准通过,1.0,一般经营项目变更,b47388b4a14169ce9bb92f97e0e4a981,变更,1373472000000.0,37010420130711000053
1,核准通过,2.0,投资人(股权)变更,aa4a3020e35758ed984e2c820452ac4b,变更,1436198400000.0,37012621506260002
1,核准通过,1.0,联络员信息,d2fbd1caebbd7c703a788b087483c484,,1501776000000.0,37010421706020031
1,核准通过,1.0,经理备案,c75af0d366b61cb2866d8a9c45f74dab,,1515081600000.0,37010421712080013
1,核准通过,1.0,监事备案,44cd7c3cffc4e2c355c5d1578abc2dc3,,1479312000000.0,37011221611030037
,核准通过,0.0,董事备案,8eab62c95e57b7285fc85dcd3ef345bb,变更,1414339200000.0,WB370127141023000029
,1,7.0,许可经营项目变更,6b3b7e2179122e4c1d4ab29f64fcf6c3,1,1390147200000.0,37010320140120000021
1,1,1.0,经理备案,44da6bb48bf00d5b57b7d7d67700d701,,1478188800000.0,37010321611040019
1,1,8.0,住所变更,767bf07ccbe40d82676374727addadb9,1,1458835200000.0,37012521603210015
,1,6.0,实收资本变更,fd33373dfac545cffac8a8e3053951ee,1,1217382915000.0,37011315484
1,核准通过,1.0,章程修正案备案,867e46a779e2e1fce57adbcec49f8b81,,1468166400000.0,37010521606230127
,1,1.0,号,1bc888621364c0d2ecb8ffb5caf395dc,1,1482854400000.0,37011221611280008
1,1,2.0,经营范围变更,91c8327083e40cb13f38175f1e230b3f,,1506268800000.0,37010521709140011
1,1,1.0,投资人(股权)变更,41422fe447c719b6cdff6bd26c9ecd73,1,1481817600000.0,37011221611240022
1,核准通过,3.0,章程备案,b9024f4a85a6a6d6e32a7921d317a33a,,1514131200000.0,37011221712120061
1,核准通过,1.0,市,6b0d11429e332026a0c30c230d6317b9,,1511193600000.0,37018121711210031
1,1,1.0,注册资本(金)变更,8dc56c1c6fc03d3df34b840fb09b91a1,1,1442246400000.0,37012721508230001
1,核准通过,1.0,联络员信息,04b2c5a1e3eb642c00cdba37aec63c3a,变更,1443542400000.0,37010521509100006
,核准通过,2.0,投资人(股权)变更,c07868160a5e2d8028558972a4a0de51,变更,1398700800000.0,WB370102140416000034
1,核准通过,1.0,号,b7d352f8c4425cc484a1d1de907599a9,,1503590400000.0,37010321708140044
,核准通过,3.0,住所变更,e3157b76abf22b62c0d0f9d44b3f5185,变更,1317139200000.0,37010520110926000052
,核准通过,2.0,住所变更,2602f3ea7170d8a29134a52e079e72c8,变更,1145894400000.0,3701278789
1,1,1.0,联系电话变更,2490b2b7d759404d3a6de7d8f51f351e,,1487001600000.0,37010221701160058
1,核准通过,1.0,清算组成员备案,93a8c4a6d107bba9c3891e656ac03300,,1480348800000.0,37010221609210047
,1,1.0,投资人(股权)变更,4400d38853a1e9c5c72f252b3b81ffb2,1,1416326400000.0,WB370127141017000004
,核准通过,2.0,其他变更(邮政编码),e3c174fb6c218cccf96ef382e13cb3cc,变更,1106788306000.0,3701273730
1,1,1.0,清算组负责人电话,c1300a4c71907785e1e627cc00f92ebf,1,1525708800000.0,c3fd016260d790900ab4
,核准通过,3.0,注册资本(金)变更,01a69205ff59d932e5fdc86b8d1a2dc5,变更,1403020800000.0,WB370105140606000018
,1,0.0,换照,c62cc1d1e8ddc7cd6ee431f730141ae4,1,1417536000000.0,37011220141203000060
1,核准通过,1.0,财务负责人信息,3716ecd6df88ac9a3744e6b66e556d8e,变更,1479312000000.0,37010521609130058
1,1,2.0,省,ca5de1cf9eacd402eb43ea806525edf3,,1514217600000.0,37010221711200085
1,1,1.0,董事备案,439a7abe1dfa16937e0763028d1f1c36,,1470844800000.0,37010421605040034
1,1,1.0,清算组成员备案,3db2c4cce1d7d7e107b7937b7ca26085,1,1531756800000.0,d38801648c754b6331f6
,1,1.0,经营范围变更,2acc56110acdd8911e78c14164661048,,1505232000000.0,37012521708260013
,核准通过,1.0,一般经营项目变更,79ee118d3bffbc3328413572db645834,变更,1306339200000.0,37010220110526000026
1,1,1.0,清算组成员备案,9811ddd871e5690b6da1b8459c4ac059,,1515513600000.0,37010421712200028
1,1,1.0,市,2c49b3e47a022da0715f451e6d2bd62d,1,1424966400000.0,37010221502170003
,核准通过,6.0,住所变更,529d8d125ba7b30df372908617d21987,变更,987696000000.0,zx29149
1,核准通过,1.0,市,b39f0ab198e7c34d06231255424ebb79,,1497283200000.0,37010521705160163
1,1,3.0,省,784e3c5aa0efe2dc775a0e01f9add548,1,1439913600000.0,37011221508040032
,核准通过,3.0,经营期限(营业期限)变更,bfb63c9f99f8c1e2f48a8b40d564b083,变更,1096245755000.0,37010213828
,核准通过,0.0,换照,4df1e20da0838388491f1b759a4abd20,变更,1409500800000.0,37010320140901000049
1,核准通过,1.0,联系电话变更,95fd4baddbe93197b471feef4aa2f4f1,,1501516800000.0,37010221702220088
1,核准通过,1.0,市,afb60f78a1ba6fab395e6e36ca9d136b,,1519660800000.0,37018121802230008
,核准通过,11.0,经营范围变更,9f69f71cec761833bfc8cc44ca36ee9e,变更,1373904000000.0,WB370102130626000016
1,1,1.0,联系电话变更,30b1cdac51fab50d199ba574151cde00,,1479225600000.0,37010421610280013
1,核准通过,1.0,村(路/社区),1cff54378cada1b0a5273ff6d29498dc,变更,1532880000000.0,0db50164d41afcb11ff7
,核准通过,4.0,投资人(股权)变更,01290f8267d7b693f435ff70b90257c4,变更,1240156800000.0,37011220090417000010
,1,6.0,投资人(股权)变更,f2ea06ffcf13ad7334d7aa37a5191fbe,1,1334505600000.0,37012420120416000036
1,1,3.0,注册资本(金)变更,03458d7bf40018efb64135d7becde9c9,1,1514304000000.0,37010221712200064
,核准通过,3.0,投资人(股权)变更,d9e307b2d6ed877d37dcd6e52a0cff20,变更,1347206400000.0,37012720120910000025
1,核准通过,1.0,经营范围变更,db091f7333dcc7b5d3d3215c4aad52b7,,1474992000000.0,37010221609230108
,核准通过,4.0,经营范围变更,d375de8df83becf79f9da0a9308599d0,变更,1114562162000.0,3701817249
1,1,1.0,县(市/区),1427a830a69f92eeec05368d94dd08db,1,1450713600000.0,37010521512100046
1,核准通过,1.0,章程备案,5f497f1dce71373540a066be09c603a8,变更,1480953600000.0,418e0158d2b48b500b90
1,1,1.0,乡(镇/街道),55fb1ad30b3bac767a323ad29c928cd6,,1493222400000.0,37010521703170050
1,核准通过,1.0,联络员信息,77aa54596dd11154d3db61b7dedffdad,,1480608000000.0,37012721611280051
,1,0.0,章程修正案备案,87b1358ea20c04b89f21b2de7b2f33da,1,1401724800000.0,WB370127140527000037
,核准通过,2.0,其他变更(邮政编码),dd6002127b6701205a13b86d0697eefc,变更,1174269757000.0,37010415366
1,核准通过,7.0,省,5db2923bb9c1670c57f32b3e03e57aed,,1463673600000.0,37010321605100007
1,1,1.0,住所变更,9d6faf668d9a3b4bfce903f46b00e778,1,1453996800000.0,37011221601200062
1,1,1.0,经营范围变更,0d6b1b2126a02c26271aa28b8fbee270,1,1445356800000.0,37010221510090078
1,核准通过,1.0,章程修正案备案,5351cb1038e26aa5b79a47bb0f1047c7,变更,1534262400000.0,899c01651c6088fe45d6
1,核准通过,1.0,章程修正案备案,ac3f3f6349e8a2e7578d9338b76f05c1,变更,1448208000000.0,b26f015132491fc27621
,1,3.0,一般经营项目变更,29c329c83d826b4b201d6a2d6ad8c52d,1,1263312000000.0,37010020100113000023
1,1,1.0,住所变更,ad10688ebb0255e1dcd2d3a881a61238,1,1455379200000.0,37010221602020011
1,核准通过,2.0,投资人(股权)变更,782a55dc52dfe9a94a8ebef21214b08c,变更,1531324800000.0,c9da016469431f2b5336
,删除或者驳回或者不予受理,,章程备案,c91c57247d4024cba950e23b31d56d07,,1481644800000.0,37010321612140095
1,核准通过,1.0,住所变更,6d20bdd8db240689a57d86f4cf1555bb,,1469376000000.0,37010421606200006
,1,2.0,联系电话变更,f5319c6ab188a81a88d3f143f505ce38,,1488902400000.0,37010421702200044
1,1,1.0,章程备案,3e35c095e0ff0cea32a7549b2734e190,1,1479312000000.0,37010221611020045
1,1,1.0,董事备案,3ae0e8325aa26244f8bc5b79c033a54d,1,1526572800000.0,bc20016371242ceb422b
1,核准通过,2.0,村(路/社区),11901f1ac2ccb2bb5be226c70277485e,变更,1425571200000.0,37018121503010004
,核准通过,12.0,经营范围变更,d7438aeee488c460cc2f44d424d42ae3,变更,1113439968000.0,37010094456
1,核准通过,2.0,村(路/社区),c05055d2592fda02cdca467f8de22ed5,,1508169600000.0,37010221709250031
1,核准通过,2.0,乡(镇/街道),ce33de6430165912a1331d7a8aa98f7b,,1489334400000.0,37010221702280038
1,核准通过,1.0,管辖机关,a2c9f2cb1fe45d304b90d8accee25aab,变更,1536163200000.0,4abf0165ac6d506c2d82
1,核准通过,1.0,清算组成员备案,538866c25ef647fd5453072313ec41cc,变更,1454428800000.0,37011221602020004
1,1,1.0,经营范围变更,75bb02d705665da46824ab0b27205621,1,1495555200000.0,60f1015c38fce4c77e70
1,核准通过,1.0,省,2dee5ffa936b2d9c83adf5bf58744ff3,,1495123200000.0,37011321705050014
,核准通过,1.0,注册号升位,e76aa2a4200eb6db21914336dd4f75a7,变更,1207711309000.0,370125349
1,1,10.0,县(市/区),f79f8cfed0647a988de50addbc687038,1,1428422400000.0,37011221503250045
1,核准通过,1.0,章程备案,a0543acdfaf9b45a5f3a18b34b362317,,1499875200000.0,37010421705120033
1,1,4.0,经营范围变更,0ba1086fedb4dbe039351332bf44b659,,1487260800000.0,37010521702070002
1,核准通过,1.0,投资人(股权)变更,b4b161cd8b7f80cdc295b00e9baa8b39,,1494259200000.0,37010421705050012
1,1,1.0,联系电话变更,e9c17a4e1f3e2e7e8765353f95dcaff1,1,1531411200000.0,fdc50164910f3d1d11aa
,核准通过,1.0,注册号升位,ec0a8fbc5cec9bfb86d9083c9598aeaf,变更,1213667606000.0,sj8757
1,1,1.0,投资人(股权)变更,113a20c146937957df276ce037cb1844,,1504800000000.0,37012721708310053
,1,1.0,经营范围变更,744329da6b64f443ac9174e2dc542f18,1,1393171200000.0,WB370100131126000009
,1,1.0,注册号升位,dde10e19f953cef1b32cb60680b6809f,1,1211505718000.0,sj16357
,核准通过,3.0,登记机关变更,e0ccf0af2e64c5bbf8ea6c5b3842ae75,变更,1172626525000.0,37010228780
,1,1.0,注册资本(金)变更,3e7fb98abc0a9e62d2ff571631042680,1,1324569600000.0,37010320111223000034
,核准通过,1.0,投资人(股权)变更,32a7337dfd8621d7f4673809d020ecec,变更,1406649600000.0,WB370181140704000013
1,核准通过,1.0,省,fb53c7bb2859dfaea5bbcfd886c30ec1,变更,1487606400000.0,3d8b015a5f1ab8a83385
1,1,1.0,号,d450e8f25fdb630025bf06e4dd3adffd,1,1436284800000.0,37010321506090033
1,1,1.0,联系电话变更,b730346f1d2dc55904e0c474e700bbb9,,1462809600000.0,37010221604130101
1,1,1.0,号,e16e011644d497d652dc6ac5f0611057,,1501603200000.0,37011221707210068
,1,0.0,经理备案,1ead87145022858f0b1dbb57f7270abf,1,1347292800000.0,37010220120911000053
1,核准通过,1.0,住所变更,baf17e399efbc726486e731aac6da920,,1484064000000.0,37010421611260003
1,核准通过,1.0,村(路/社区),978693fbfa27619e7a71332ef31db078,变更,1533744000000.0,45c501650cc8bb2b3a89
,核准通过,3.0,经营范围变更,7f6b3517194ce4b200d93ffc8c04f026,变更,1365609600000.0,37010320130410000039
,1,1.0,住所变更,768e4d5d1ada3ae572de49cc5a08c887,1,1094172040000.0,11674
,核准通过,0.0,经理备案,6673723f760a753c480c6204b6640d11,变更,1346083200000.0,37010220120828000034
1,核准通过,1.0,经营范围变更,68cbc278ca832f874a23063694765cbc,,1505836800000.0,37010321709140066
,核准通过,1.0,村(路/社区),764eb87c05a3d3089fcd51fbbc4d2798,变更,1504540800000.0,38ef015e50293b9917cc
,1,24.0,经营范围变更,152f8f6d5614433d3ab59789744f69b8,1,1213664313000.0,32724
1,核准通过,1.0,经理备案,1c5eee7f883ec5e1192883e8e5845fbf,,1514476800000.0,37010321712180030
1,核准通过,1.0,法定代表人变更,1b487e7f277aa0a09441bee21d565510,变更,1447862400000.0,37010321511190059
,核准通过,4.0,投资人(股权)变更,e9dbe3f03e23fc1c50fd4a713f44c938,变更,1089686543000.0,zx76144
1,核准通过,1.0,法定代表人变更,0699ce5fffb481730d9fbb17b21e2708,,1514908800000.0,37010521712010087
,核准通过,4.0,经营范围变更,3a38f01b33350857f4755ccbcb1cfd5f,变更,1206493524000.0,370100167494
1,核准通过,1.0,名称变更,6a1f9145f842aab2d4b0e3bfed991af3,,1498665600000.0,37011221706140010
1,核准通过,1.0,章程备案,653ec6e1e75ad0be70d72e3e3fc43801,变更,1533571200000.0,dbe00164f8be67e13ff5
,1,7.0,经营范围变更,3259723f4d702929e6de1b3fbec97c65,1,1373817600000.0,WB370102130624000018
1,1,1.0,法定代表人变更,4546ed819883677fe8bf78a9b09b8835,1,1426608000000.0,37010021503180028
,1,1.0,县(市/区),483f824193e31b3d3c8c3b8ec02417b3,1,1510761600000.0,d34d015fc297d64645dd
,核准通过,1.0,经营期限(营业期限)变更,a6f73cab999ca96b87c7d38621227bb4,变更,1031155200000.0,37010313225
1,1,1.0,监事备案,f956185015619cec9f648e678694f585,1,1481817600000.0,d6d20159060b0119534c
1,核准通过,1.0,企业类型变更,390eb0587bf2c0d7c94928e6d5aa670b,变更,1525363200000.0,bf500162f6ffd1c263c1
1,1,1.0,市,6f970f2ffa94d30e8c8a2444ca6ef6f7,,1491321600000.0,37010521703170091
,1,16.0,投资人(股权)变更,89a7a181b0a356ec72949560730a7f99,1,1177292500000.0,37010230055
,1,0.0,监事备案,364e51bae2752640ab6a53983d9e1577,1,1368633600000.0,WB370105130509000037
1,核准通过,2.0,投资人(股权)变更,2143b4c80e21704e9329021f57bd0b15,变更,1441468800000.0,37010321509010010
,1,21.0,投资人(股权)变更,cdb9ab0b23fddc4058f62f036533e94b,1,1237305600000.0,37010320090318000004
,1,0.0,换照,1e76a16f37d4608966b1c37f3ca7a97c,1,1405612800000.0,37012720140718000009
1,1,1.0,企业类型变更,f958a9d87caec22dfb7bc294f9ca708d,1,1456416000000.0,37010221602180024
1,核准通过,1.0,经理备案,805125a3bb07212bfcb5e83e03ec02e5,变更,1535472000000.0,b49601657bbaeada0dfe
1,核准通过,2.0,投资人(股权)变更,374c51768bd9281d354382b13c2b80fa,变更,1528992000000.0,51f40163d38f68ff1dba
1,核准通过,1.0,市,087e11378aaa48694e62b8c8c2f6f3d1,,1505923200000.0,37010521709190090
1,核准通过,1.0,章程备案,67f4ac63665a7e111a5c0332d0097476,变更,1523116800000.0,15e50162658d102c489f
,核准通过,2.0,一般经营项目变更,c383e32f16cf6384e38b6159a694baf3,变更,1299686400000.0,37011220110310000010
1,核准通过,1.0,监事备案,4ee21492660d68075ca52b4997651eef,,1473350400000.0,37010521608300009
,1,0.0,董事备案,29476aef255890296bb410d4ecd6fc9d,1,1397059200000.0,WB370102140403000022
1,1,2.0,投资人(股权)变更,c52f6123d6b8d4038bd117ba83183b85,,1463673600000.0,37012721605120048
1,核准通过,1.0,村(路/社区),8d16db339943a6962196bc778368995c,,1497888000000.0,37010521705240074
1,1,1.0,省,40bc705e087b68caf3f11f85256d9ddf,1,1508688000000.0,5f71015f2852f7075050
1,核准通过,1.0,乡(镇/街道),5bcd2b48c9bb528288aea1f1172c03e7,变更,1438272000000.0,37010321507160008
,核准通过,1.0,省,f92fa909cb0f9256967c963b515e5aa7,变更,1490025600000.0,764c015aee37b1c041bb
,1,4.0,注册资本(金)变更,ef6fd6991cc3a5b8def236d085f56736,1,1281542400000.0,37010020100812000008
1,核准通过,1.0,董事备案,f09358d87c61eefc4c808e2dff26b8da,,1502812800000.0,37010321612160075
1,核准通过,2.0,市,5e879871b7e7582eb7cfa339685df597,,1510243200000.0,37010521711060104
,核准通过,0.0,清算组负责人备案,5c44e514c5ddf962f4090d0fb0ed614d,变更,1400774400000.0,WB370125140402000022
1,核准通过,1.0,名称变更,02ab86d11e17549cedf02273f029ae2a,变更,1453132800000.0,37011221601060078
1,1,1.0,章程修正案备案,7a6994c29736bde44b92853556d05dcd,,1497369600000.0,37010221706130034
,核准通过,11.0,实收资本变更,0e950ea73f02a2ea339ab4d20548ac83,变更,1348070400000.0,37010320120920000306
1,核准通过,2.0,章程备案,28919e0a9293f1c16a126c67ee9be26d,,1535558400000.0,b49601657ff27fe812e1
1,核准通过,1.0,财务负责人信息,9c7706ed54b2af4d0ee2798d462f98c3,变更,1450022400000.0,37010521512020010
,核准通过,0.0,董事备案,08edb72dd9eb814450528c52e272c9f5,变更,1347552000000.0,37012720120914000024
,核准通过,5.0,住所变更,a362eeb15039bc9c949ab4e3dbbcfc5c,变更,1320163200000.0,37011220111101000029
1,核准通过,3.0,投资人(股权)变更,aa8e7b4027be61368515c934ba47c4da,变更,1533139200000.0,1f400164c9a701984255
,1,0.0,经理备案,3619c1524e64703bf415ef6723a9348f,1,1401897600000.0,WB370104140523000038
,核准通过,1.0,投资人(股权)变更,13c088def9d9dbe8b6711ebcfa2f8227,变更,1361376000000.0,WB370127130221000019
,1,10.0,行业代码变更,ac22d085163ee517d385d75c66516a59,1,1487865600000.0,37010321702150007
1,核准通过,1.0,经营范围变更,34b4408c7c161f9ef14b20614c29bb67,,1487865600000.0,37011321702170004
1,1,1.0,省,bcc0c00de2e0f6525c35cd95e454909b,,1513008000000.0,37012521711270003
1,核准通过,1.0,住所变更,c7b7ad92811e5d809f0f5235b038fcf1,,1514390400000.0,37012721711220064
,核准通过,0.0,董事备案,17f8fe619a620cf1fc520a7898f894dd,变更,1420300800000.0,WB370127141222000027
,核准通过,1.0,村(路/社区),4a2442af78a9d52bf78d2d243f759601,变更,1440086400000.0,82e9014f4ec54fff46ba
1,核准通过,1.0,投资人(股权)变更,1c6b004f4b2c4af2df86120852134c9c,,1491494400000.0,37010221702230042
1,1,1.0,联络员信息,63674c38aea3bb6461488fdea46bd6c7,,1470672000000.0,37010321606160045
1,核准通过,1.0,企业类型变更,ccbdf7a8798f539e4ad0732bf4379157,,1517155200000.0,37012521801180022
1,核准通过,1.0,住所变更,a58cef6be4e589cd7c5c2e570881c5f3,,1498492800000.0,37018121706210070
,1,2.0,登记机关变更,5b4b838c15dc2109aa9608878eb93521,1,1307512907000.0,37010020110608000047
1,1,2.0,经理备案,16dc8ac6d76838b421337c7d9d82fa79,1,1492358400000.0,37010221703230044
1,核准通过,1.0,法定代表人变更,4092c36304e579ca9ec49ee2aa9fc2d9,,1496937600000.0,37011221703080036
,核准通过,5.0,住所变更,c49155775e8ed5a976de5c5bb6c1c7cd,变更,1414339200000.0,WB370102141019000002
,1,12.0,许可经营项目变更,3162ce52b4d3283e8f0e12e0d4cd9e57,1,1335369600000.0,37010220120426000051
1,核准通过,1.0,企业类型变更,479cb11dc1350f3ad0adc09e88b30267,变更,1521561600000.0,37012721712270051
,1,2.0,注册资本(金)变更,243cf61558c56b00c306252e8b0df750,1,1338393600000.0,37012520120530000064
,核准通过,3.0,投资人(股权)变更,e2bd3905a08309f73586972a4b1c387a,变更,1361376000000.0,WB370127121231000002
,1,4.0,企业类型变更,f5a394826053a65bb857ff25e5a3081b,1,1523980800000.0,d33901621dd7fa4d0177
,核准通过,0.0,换照,b5caa900b88a3097ba2c6b97d0671b37,变更,1412784000000.0,37010320141009000012
,核准通过,1.0,许可经营项目变更,5e514dd8ed7b009dce8e60fd75eb1de6,变更,1286812800000.0,37011220101012000065
1,1,1.0,董事备案,323d0c35a44ff6ccf37b6fd63c7f7a3d,1,1528732800000.0,2ff30163954b3ddd2a58
,核准通过,1.0,工商所变更,d561f9cf40f638e0c38e3bffec9817bc,变更,1488902400000.0,37018121703020019
1,1,1.0,章程备案,d4b86f24b68f0ab5e629593aad365f40,1,1457539200000.0,37011221602250064
1,核准通过,1.0,注册资本(金)变更,d1e2a4d89e36e381e6ade24e4eca7252,,1510243200000.0,37010521711060093
1,1,1.0,经营范围变更,039ffa6a46509479d04219f0ab3b536d,,1512489600000.0,37010221712040088
1,核准通过,1.0,名称变更,876907aa727142f77631a1245e7c45bd,,1485100800000.0,37010321609290009
1,1,1.0,村(路/社区),47559799b0ec366b5ab94f800de19fec,,1462723200000.0,37010521604290088
1,1,2.0,监事备案,085583d732de1eaf078b99aa084ae2bd,,1473091200000.0,37010221608290044
1,1,2.0,联络员信息,6952d9a095d685e45990802fe4807446,1,1474560000000.0,37012721609140030
1,核准通过,1.0,投资人(股权)变更,cff6150e5a987b24f43fb9a5857f4415,变更,1443369600000.0,37010221509110043
,核准通过,1.0,市,620848d680f9826212fcac742d892d3f,变更,1426089600000.0,37012621502020007
,核准通过,4.0,其他变更(邮政编码),6473af563af4853495c1d928c6601f80,变更,1161231872000.0,37010214368
1,核准通过,1.0,省,ae222404fd10a2978163c8e0bb3adea6,变更,1527091200000.0,f7a8016387f1cb2a4942
1,核准通过,1.0,市,b9198dafa8a6ed17471795b68fef146d,,1509638400000.0,37012521710310010
,1,0.0,换照,699081895dbac1805199f46a9af5838f,1,1334246400000.0,37010520120413000061
1,1,2.0,经营范围变更,2e66d9eef404c4fda48f374e1a8a3762,,1478016000000.0,37011221610210031
,核准通过,1.0,住所变更,7a1b6d338e06a4acbde194ddf316f841,变更,1394553600000.0,37010520140312000156
