regcap,empnum,estdate,candate,revdate,entstatus,opto,enttype,entcat,industryphy,entname,regcapcur,industryco,opfrom
50.0,4.0,1370000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,文化、体育和娱乐业,9e3fa8f85fe68dbd99d681fa37077fb3,,  其他体育,1370000000000.0
100.0,3.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,建筑业,91799fa231ee7af5b69afe224836d76b,,  其他未列明建筑业,1460000000000.0
100.0,2.0,1240000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股的法人独资),私营企业,信息传输、软件和信息技术服务业,b0d48f0843f0e8cc122189fd19f089ab,,,1240000000000.0
300.0,4.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,租赁和商务服务业,a3af1ff9678297aecd24bfbc9d06ca7d,,    其他专业咨询,1420000000000.0
306.0,2.0,1380000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,4110c630b6683606ed7b62619b464529,,    其他机械设备及电子产品批发,1380000000000.0
100.0,8.0,908000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,5afec3b15ec19801085300ea03c4f0f1,,  机械设备、五金产品及电子产品批发,1050000000000.0
800.0,5.0,1380000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,72afd4a927ad9896db7b5fdd52002754,,,1380000000000.0
109.0,3.0,1370000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,92feea6434087e72b9c52f6053da7248,,    百货零售,1370000000000.0
300.0,6.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,文化、体育和娱乐业,1818106fde7b35aed75c76fadbbcc500,,  其他体育,1470000000000.0
10.0,2.0,1310000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,c257b769e26f07374162a78851960432,,    西药批发,1310000000000.0
300.0,3.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,33c0631b5516c0429bcdfcd20d716858,,  互联网接入及相关服务,1440000000000.0
100.0,3.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,38b9bec53184974a18d0cbe0465c42b4,,    摩托车及零配件批发,1450000000000.0
0.0,2.0,1380000000000.0,,,在营（开业）企业,,有限责任公司分公司(自然人投资或控股),私营企业,批发和零售业,be7eb16f8c9cb96df83033b5ada02a12,,    药品零售,1380000000000.0
50.0,3.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,科学研究和技术服务业,97aeedc356be86f9d154106388b87c08,,    生物技术推广服务,1500000000000.0
300.0,5.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,367c43e0adca3b98d9a9dc55b2f70bda,,    其他机械设备及电子产品批发,1450000000000.0
0.0,1.0,1300000000000.0,1350000000000.0,,注销企业,,有限责任公司分公司(自然人投资或控股的法人独资),私营企业,租赁和商务服务业,2ff9677841c91f2195be5207ac484d50,,    市场管理,1300000000000.0
100.0,5.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,交通运输、仓储和邮政业,4c3eb712fa87a1b0e02e0725949c15c7,,,1450000000000.0
100.0,5.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,f826d60e42da66ec9eac5a1910c76a7c,,    其他食品批发,1420000000000.0
100.0,5.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,制造业,24f2e371ab0937e0cd06bc02e69fa4ec,,,1500000000000.0
100.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,1d0df1884a34cdc29f0e68039952a54d,,    摩托车及零配件批发,1470000000000.0
50.0,2.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,科学研究和技术服务业,a83777ea21c9c22f3438749e17bc32f8,,  其他科技推广和应用服务业,1450000000000.0
50.0,6.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,科学研究和技术服务业,51670989c4fa0750d49fc4693bc49867,,  其他科技推广和应用服务业,1490000000000.0
300.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,水利、环境和公共设施管理业,f8ec8fb06bb7957da23178849f245fde,,  绿化管理,1470000000000.0
500.0,5.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,信息传输、软件和信息技术服务业,1f518b29ed06a87121690e4d007a4daf,,,1440000000000.0
508.0,8.0,1220000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,99db14a05f8d7757beba5951c28fe008,,,1220000000000.0
10.0,5.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,建筑业,255ce827ca19a11d0c2e4907c2fff086,,  其他未列明建筑业,1480000000000.0
10.0,5.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,cd664be74a58340102076e39b4c13b0f,,,1430000000000.0
800.0,5.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,e11a2348d68f33b396f3a4be98f980a9,,    汽车批发,1490000000000.0
100.0,3.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,daa535af85032ccbda571fc2d413f3fc,,    其他机械设备及电子产品批发,1460000000000.0
500.0,2.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,5228c01ce5d8a660a1803395a14fc875,,    其他机械设备及电子产品批发,1440000000000.0
300.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,文化、体育和娱乐业,23628adf7de1f29d636f1d85778d0847,,  其他体育,1470000000000.0
100.0,8.0,1410000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,7ae5b66c3baa243df68f924a4c998a8b,,    其他机械设备及电子产品批发,1410000000000.0
200.0,2.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,6a10b553dc0cba99bdaa0372de64ad9c,,    其他食品批发,1460000000000.0
380.0,2.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,b720127b6111f4a6294af1f64824be86,,    其他未列明零售业,1470000000000.0
300.0,3.0,1410000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,bb6261c88a3178df050fa86eeb7751c5,,    汽车批发,1410000000000.0
0.0,5.0,1470000000000.0,,,在营（开业）企业,2960000000000.0,有限责任公司分公司,私营企业,批发和零售业,023da0511aeaf470c8bd73e0cf28b067,,    棉、麻批发,1470000000000.0
300.0,5.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,00d49eca0d3b45517f0c45e7531dbe5d,,,1490000000000.0
100.0,2.0,1470000000000.0,1520000000000.0,,注销企业,,有限责任公司(自然人独资),私营企业,租赁和商务服务业,c24f4253633e763ba2f27e1708b18a54,,    汽车租赁,1470000000000.0
100.0,3.0,1390000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,e9d29cb281bb8584387d8e8cab9c64a2,,    其他未列明商务服务业,1390000000000.0
100.0,3.0,1400000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,交通运输、仓储和邮政业,31cae83f5e62455b072dde6a966ae489,,,1400000000000.0
1000.0,6.0,1380000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,0f1e8f4dca466824fb1c3b27a998ce1d,,    汽车批发,1380000000000.0
300.0,2.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,c2ef243b669da00804ac89c910007f5b,,,1460000000000.0
51.0,2.0,1250000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,2f18cc87cf37764489b985a670fb18cd,,,1250000000000.0
480.0,8.0,1030000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,54680ec121a39f622991b2b1f1abea24,,    其他家庭用品批发,1030000000000.0
50.0,5.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,居民服务、修理和其他服务业,a24c135c7e742dfbd390cb6f53255177,,,1470000000000.0
200.0,5.0,1400000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股的法人独资),私营企业,批发和零售业,d542059ca3e10989f0ffcb7d7df87a21,,    药品零售,1400000000000.0
300.0,3.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,信息传输、软件和信息技术服务业,e9d9d000b8e1e03aafe02348f7959182,,,1500000000000.0
527.0,3.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,科学研究和技术服务业,155399611bd683f654d4b6d6d7519b68,,  其他科技推广和应用服务业,1460000000000.0
100.0,2.0,1320000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,d49fc2e5a0d1d07ab91abbf81631a8ce,,    牲畜批发,1320000000000.0
50.0,5.0,1300000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,制造业,cf38faada9f7d99d4133d2f12901c6ef,,    防水建筑材料制造,1300000000000.0
50.0,3.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,f4c348f4455b4b04f379a9b6578b8cbe,,,1440000000000.0
50.0,6.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,48db119bd1a02cf061c42ef8df0005f0,,    厨房、卫生间用具及日用杂货批发,1440000000000.0
300.0,3.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,科学研究和技术服务业,742b98b70c860831b6ce223d37842b98,,  其他科技推广和应用服务业,1490000000000.0
550.0,5.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,农、林、牧、渔业,767dbd98c5741e6448fec1db203676be,,,1440000000000.0
50.0,2.0,1380000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,973f1d80b8e160c328171ffc55cc7aa7,,    其他未列明商务服务业,1380000000000.0
50.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,8d51c66d35fdddc15cfdf304c629ff76,,    建材批发  ,1470000000000.0
390.0,3.0,1440000000000.0,,1530000000000.0,吊销企业,,有限责任公司(自然人独资),私营企业,批发和零售业,a79305c7d9b651b5923675f61ff26d6f,,    百货零售,1440000000000.0
50.0,5.0,1390000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,房地产业,457c64b7db585d72b3d0daa3862a0da8,,  房地产中介服务,1390000000000.0
300.0,2.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,房地产业,a9092615c20d0c8962d7b07c1dd59732,,  房地产中介服务,1430000000000.0
0.0,2.0,1350000000000.0,1510000000000.0,,注销企业,,有限责任公司分公司(自然人投资或控股),私营企业,房地产业,e01ea0a7334692786590f2eef687747b,,  房地产中介服务,1350000000000.0
50.0,5.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,084c1f71505087745798739267155e16,,    其他综合零售,1450000000000.0
200.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,0b513851e511b63e3ea3aa072f4f33fa,,    建材批发  ,1470000000000.0
30.0,3.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,8a9ce2b7a29fca6fa5bfaa4c8ad9c043,,    其他未列明零售业,1430000000000.0
10.0,3.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,交通运输、仓储和邮政业,b015a49a6820d2fa0a33fe4afce65a17,,,1500000000000.0
10.0,3.0,1370000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,8f7948d56b69dd6b464431ea321597f5,,    其他未列明批发业,1370000000000.0
10.0,3.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,ce88cd242763072600fbfbecb2ffce4a,,    农药批发,1500000000000.0
300.0,6.0,1410000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,70a7df617c1bd9781c1297db1f392925,,    建筑工程机械与设备租赁,1410000000000.0
100.0,2.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,科学研究和技术服务业,959658d3e3a9c1ff30942c73ce4ddc0e,,  其他科技推广和应用服务业,1440000000000.0
500.0,6.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,3c2e18a8c21293ada0795ba72b90e38c,,    其他未列明零售业,1490000000000.0
5.0,8.0,1160000000000.0,,,在营（开业）企业,1540000000000.0,有限责任公司(自然人投资或控股),私营企业,建筑业,c0e3768ffa60132bb742b5ea73b75ca4,,,1160000000000.0
50.0,3.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,9cb0ca4c67c8ae4aec5d12c843824f64,,    其他未列明零售业,1420000000000.0
50.0,4.0,1250000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,制造业,f655f0d89a5a5bf0885f49c6157cd8a6,,    专项化学用品制造,1250000000000.0
108.0,3.0,1380000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,d744f15e36e5dcb795325af21170eddb,,    电气设备批发,1380000000000.0
300.0,2.0,1400000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,604c1550772740bfea77f4be27e71131,,    五金零售,1400000000000.0
100.0,6.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,c1e3fa57a4e9ff7bf1d72e5415b6725a,,    其他机械设备及电子产品批发,1490000000000.0
51.0,8.0,1210000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,138a3ede34eb37a9f21cd978d95684bc,,,1210000000000.0
