entname,zlzpnum
0c8658638689fb8c3f6b903ef09fbe3b,14
091a64e2a967a08475ff9f204e34b516,10
b8462a3021326d4bc3fbc7041d8d12dd,18
9e6be0e235f40eb00c59fbefbadcd286,14
e83c891cc22bc0d573815f9f95d67eba,8
879e3591b67c2b5c6341069ff70a7bec,15
2f4ee8ef976d92421eeec2a5b8bf573d,14
f7691af663406bc4c848069c99ff1549,2
7c362705a414f49ab7a43649bf65b3ed,8
3bb1a3080d1d5dcfe42423fcbcbfcaf7,8
f19b705ecddffb3a90b6de9ab82feb03,2
f59df6999c0a0d7056259108c1e63e4d,5
059f65bab94ffbb2512c6bb5a9dcc929,5
170023888d2fbff757f8555dd937df7d,3
b95d903731878e742dff2c8bff92f02a,3
49c3ed03c2e2f2f9ad2e8b64d1d93a48,4
f920fdefc5d091bebea89b522664e706,6
764eb87c05a3d3089fcd51fbbc4d2798,4
e606bc947ef9e1a878b2f8fe0304645a,3
4d513cee1a4bc3dd7273e2f88320612a,6
7158052379646649d8c895d7808b61ed,3
fdd0b95891c328776c4006ec6d01681b,6
1cc09af2cbeb8907e192af96b307152a,5
f5d9c281393f7040ff5278777e1979cc,1
1aa028734b1b1fd3c6a9c7702bcdeb8a,1
d4ea8d24c4ed52fc675e35c34f1676de,1
b3f9ddf90a8f1ae0d50b9728b0f6467a,1
d247313ed19200541766f7bc0460e0f4,412
fad0095ae6ea091bf04f7eeec928e488,62
1e35275235f724499cadb1f2cf38541a,232
acb23af810a7a4442a876be7cac4ea47,45
d85d0b75bed6ce6b95e34698966cf6dd,498
f33a258912c04d0ab0ffa2fd4985bb7c,15
755b5550cef9b3dd62dc173eddd3bc9e,188
7038f315d8e97cef5d6a4afa9b5f8ac9,37
4896bfd349b50a3301dad6f020aee4af,120
5c761c056b16ca94dcfdbf6cf41341e1,7
b520e902ab4a7ea849c13b782e3907fa,51
bdb1466a8e15b56880e1564cde1137a8,174
636f5cb2819dc79c70d3c483aeaa140a,60
7eab29e9958f499d95e9b5a073b085c6,5
51159b15e534d3f26c7599ad8a2ae1c7,18
26b4ea6bbfb65f7e84a69a9c2305fd73,50
52b9b958677f544fe2a958ef84eae30b,33
30ad3a7542187bee53de98bdfc4031c7,11
c5f1e993f192f5b375e54023d8bcbdae,20
2b8b23d9f36680ef9ad1e49b72677559,6
8fd6293785a18659bb2d7e3411564102,7
60ddd4cd511a89c7faaabf75363438ba,2
7a0e0dc9060a72c7188e05737c10f62f,8
e584bd2be58467fcc5be6374a662ca0f,28
14938fe9ac658f48eead9ce11000a88d,4
41dec33bcf0866fef1e19ff66c6b05e5,342
5661fed60b8d2e6d6cf7ed1ebc2f1cca,10
d01f120bab7938e4cc56fdec4915dd69,6
e478aa28b8931b4d4d113e08d3370eac,14
1cf9ae6528fd11d3c47c0ee5b6623e7c,9
732d98fe2919627acc02c6f49c97028d,6
b9afb7bb25ef6bdd81f2fe167a9fb5fd,15
0c99735ec6f567ec2f7c1792b67b93c2,9
28c4a0b06ebb4565fa9c725811345ef0,3
054f9d1ed6c858658c5d7989c0dc986f,31
1c444c8d45dc6075a6a7edf2a2234e41,20
dd94daa704abf90d4ce3be85a59f2343,14
948ca1dbf8b5867a095084b7c5d7894a,34
ffe660e0c697515f7c297df9e829c352,131
3e4671381c9d5e28b314fe7f6a87d74b,10
25a341544fa8dc081d66bde7c589c642,4
f1513f3e17b325635d9df9211e95729d,4
125f447ab1569724686f7ad78e74a019,24
b7b2439b6bc39a7aad4518f2c985d254,10
bac581d50327646a4f4d33ef9b79adc4,23
86c57c88bf2d28fc438f18872062b9e0,65
fb256de143d37e674ff7293cc095340a,37
e176d37608f94b94601f25bcdfa62f6a,27
5734243c4e7f99f3b0b69563e2525aa2,4
fa0d4db16e2cc15e0514cfa896a1c9e2,10
af79623435a57a1f4f9e28219481a752,7
a7ab182f8c534f1812da921c5023e8fc,10
05c147264c628526c8e9bc8486bbc565,24
7b5ba7a2d38ecfeaeaddd26494e099ed,34
13daf86dfd8982e88640c03f994d28b8,28
5d329934344cc9cb6071c777301b55a6,71
7c93e30d10c7e84d22eab95f84ef652b,2
56d41596e6f7360cc2d3de111026cad3,1
37757a641e9655e9d26c33bb4faced8b,15
fbfa73d673ab9da2098d6ce9c74fbbdc,5
a040f83aaf987334fd4690128ca3bbab,9
182e75b6d5eb6ae2898102c9daba0c32,10
e50d2030446496a31c63a3e6908c6ddc,36
7971248bfae5a959061a1784b794515f,13
7a99d2a1e0796e2112cb299d63a38a04,23
2a5ab55cf1e8e67931e7359e588b89c6,28
dbc26ef25d9fca8eac7d2907eaa1c68c,5
ada9dda774f06111e16945a03adcaaa8,24
087be3b46c347d860869c83b12d1c279,17
657dd32920504cd6fb780e66f8ce8e87,7
e9494ace1e75083811991a2e844c2ae5,27
482aab2e859d2865f2b3d50bf90c5cdc,4
2bfd298f38df8476a0c364133fdeed20,16
02a6d2e092c85e2490d9ec57e96acdb2,4
067d035b70c16f6af2aabb001a373289,212
47d149387703e53b4792362aa0b17e5c,6
5c37e3b5d43545c27e0ee2c99a4301af,3
cd2218243b7a85c50b775914acfe303e,1
19258ef383f7a369a2374f1c0ab50d62,10
f8904fcf55f5ca14cc3e446f7502bb97,6
21fbce0fbf943bf086ffbcb87302c7ce,23
9f2a0428441d549e8dd17ecc19b52303,144
9579c3fa77df2dfe4132b25f0dad3820,3
0e4841ac4eded65ea34793c8dae78ae2,40
48511cc0714e341a1ec8691b4b514647,1
b91dafd0a53f4d6f97f7d41f23d86865,9
d160f0d3e9f5d0630a18b51a987afbc5,28
e7f6bc839f387f4dfe84471cca621589,29
a2ebedb223ea791221459ee371e9ab5f,9
7616eba08d6d13e5a4b42e197171e557,3
afcae9739d6adc187acb6bd9a55bdeea,29
17e78e32f033f1a99b0857f6bda4a9a2,23
9cc2e49de661bfc1c986d8da9021658d,2
29ede666ba5ba62392333ff15c97d97c,3
541e45b32526050992578b944e6e3d16,9
344e7ea0752df826fe74b1de8b53c181,2
cc10c51bf1e1be949963aecee1ceab67,40
2aa67f7fea28d07c1ff6bec87b0b8366,4
3542e31cae5d6799a3c4378751eb62d2,5
749537af9f4d7e6f69bcc9b3bf109957,54
a75fcf6756d7327735afcfb3d69a6d73,17
114dd1cd5f15bbb9f7f49380fb05d490,9
6e03ea8ffe7aaba8acdf65e399694ecc,12
0775a14811ab51dade04ede8c25a6fa5,7
cb234e698767f09bbba282511d3cd45a,8
c55bbec47174202d6cf7a973c8165991,6
e9cbabd9f672116d0131caa8ca22b2bc,12
0ac9f411fa3955393b87349bb3f252b3,15
b61de32eb7bc3ab73991fe0081272665,14
b28774e8554be7a7d093c8aba325ab9d,2
502b726bba9e098b54802469bab80f68,2
fc6c48295d195665641726850ae4c6aa,10
4b83df40d571ef646a19980d525da910,24
c7b16e46c8046459214c2b349b82f7f1,1
063d72056d95d24c42e1911fb162e709,6
53338c5380bacdac3862045e6eb948d6,19
bff4cf24610266eec3f7a03994329dc6,2
acd0bc2db8eb6591641a420e2441cb59,6
94141b4a719948bf34e4ef3fbb2d0ee0,9
5783517ab312e6de33c0c22e32622034,12
95267cac2035dae9ad1adac669b0532c,22
3072ba637ad494a46d5e3a9eaa4e538c,44
855e2ac394f444b568cfd0918f5cd882,23
1e1652f36dbfa7199740c87f78ecdf5f,7
34654a343d822825805b9e2142fd5aeb,11
741992c8caf0d4479d69084167f61d36,6
0ef23cf806f1c2f046e4755c4947e511,37
5e8ff15705df86d477321f8e68f7bf81,40
0375e6a9add5dbbd0c938407af69cfe1,11
dec71b1ef629a8958807b18df0c4e27e,16
f416b0c6e0a8fc1364df39904e7ec205,2
71c68dcd865c325c02ae543bf6a65cd1,5
d5188d31b5ee252833b19c09915a0461,5
b62a151daac2596380a6f13edf55009c,7
8234812352b1d222a253cad481d279a9,6
89915482b847b14b40f0e895b20296ef,9
d79e4d52a1ef2145e4461b5286921acf,5
9e478d70a1ad684c48ba506cdff2c7c4,4
bd83d1e3a1d2dedcbb0b435a0cc861f8,14
f224f5ff6145a9058bdbac56c73f197b,54
944b66ae6b15d57f7c988f44577af1fe,13
b40f321891b53cc6e8e9b264805ad4d3,12
ccd25c64c55279652f89b3f98988bfdc,32
725b34af4e8070c94039f858fb35b633,1
f18b7338237a5cb313e6cf2473048702,19
81feeeaa8eda70f6556ba86224a790d8,2
2f670961668ac5199b0f53682a1a889f,27
0bfaf4312422b7a7be94684ecbeb2292,3
ac21e750dc299d9862d9c96455af7eb1,4
0b11ec8e22f8d299c22fd1ac489ec93b,25
5d5c65215c0b643f0ea9eaac5ba7cea2,10
e9c49caaf4be94bd052ed6d9b2ac6b28,2
894c8ba4f38eb88e4a8d0a522b722a50,7
72ca14c8e20be022193b84f905f2ea4b,14
c89877bf84f2d12a5c03332bcfb922de,40
3696e8ebc8ddc646d50ec86de98621b3,2
797584405ed42fac59f582ff21235d98,16
5bbbdd04de6d3d9749adf776769779d8,22
71a09d15face351c71bc4953059522cb,2
56840561bf2305b71b895c8cab9533e8,9
bd03988a154484a588160d73713e5a9b,107
e021f643bbc4fb776270faf9a548901e,4
cd19bf2d4bd24c345fe2c70c89b327a7,4
8b84af4ef3ee09c3d8d3b5986c77d70d,14
18290aa8b128208f731beaabbcb46b9d,25
75715f17785b432289b59e2537e0c460,7
dfc65474823f0f2f933f1a58c06efc92,15
bcc687ca737e49f32dc51cb2276eadeb,2
f3d84c7d801ea5519941163e11e995f1,46
6638b33ba1d5c1036b050fa0fed25a56,4
7e6e7b3073adce1ed46a8206a24096e8,2
c0c7b3a53a4d58cc580fc09cf17f3651,12
ca4d047e8280e66b1a4f1449716920e0,29
4a0fb76912d8bcb12b29f8d5b9cf5751,66
a5a9c7380879f6a87a4c2bfb0c9ef6a0,10
d657fe1f68dfb7938947e5863b87e244,8
35e474970c2a5ab4c2aa85f47f50a40d,25
f6f8ee3219efafa2541556545741ad89,13
87cd052d173fdd74f09d355eefade66c,28
bc9a734248678bde7ff4cd81e0fbf2f6,44
7d87a9d492958456e09039ac1bf2d91a,8
da6e0770a205d08084d5f5f75d82ce5d,8
8fa0ca698980a1a3e1748204be9261cc,6
0d6bd507196d33bb5e2294ba88f5f1fe,1
905f3164f7f0fbaa5dcf96ed41303902,3
c3c07a239f43613255e3ba3567f46b7a,1
53143371122dc3e54f620e30edb523fe,14
7acd6efb77718f4396c19000e2d7579a,5
9ac6aababb509353903794800d710372,10
3534f5be04bd3445e0a4c74ed9dcab7b,51
0fe3ff647d178152b022203f5433b793,17
d7901b56d2051d08d7d67c6096bc5388,3
a0dc5e625924e3f364a69092936aef6b,30
29d5bce09739149cf6d51484c21c61a6,2
d2b21a150395ae2b4db8e3a42774fca1,47
826d9632cefb1cb3cf79f614a121f6e3,13
4e58c339ffc4f2fba572af700e7ee9b3,29
09aa21d492875b7d77aac375f855de89,4
31c98a1b0f800fe7a8d9fb6d2360efb4,12
27d90ff5225b40e0533a714fd1fa3eec,86
73010902d53fe2f208a509d418bdc58b,7
21422d15d9c1d7734e9b77f117aa02d5,10
167b70290e4816fb5f0cc4b4fcf3492c,13
bac2cc6556e6e4326e28dfe42bfed8c5,1
49c7e69b4cbab6b6f78828bc1890a2dd,14
ce2bd092b8aedf6f67cc792e0c4db891,4
cb44634ab16581bebdf851565a6d4d48,14
0f73fb744ca58c5f5387f127eac13193,2
abdd7d27a738ebdf9ef13b147730b91a,54
a4e7c6ea90692b35a7b9ea98b89854a2,4
7d7611c1f4d6a654eebe0f37928ad511,1
f087d4fdee44b09c0339cc616858b5b4,6
77e25e4fe535a6dae59da0dea9f101f4,2
39bf4b38f1d08b01e83d5d426a3734d3,9
23c8c867d8364134c042c6c06662c22b,25
ce51dfb5d9a511c41a3dc9599d5e3263,3
c190b971a9a2b52c0f1d0f20a7fe3f02,4
3a51c758755f39d3814d542639e3dc0d,5
8618cebf985bd4814ac1aae0bf06ba78,7
0d0cb18d07912475ea82368038aee2f1,6
86b6ed51eee28c2984a723d04372e01c,9
9b977674ae32b308f85b4561a16289da,10
615c09c8467a778050209cb5a6f0ff9a,3
24782c8a742d0473a13875667c393ff8,3
37a3402cbeadc72bcecaa0e70a2432c2,43
7e38ebd176ee59b6e88157ccd3cf9f6e,7
e0e9367873d30bbee8ad66c478b0617f,5
ef3846fefa2ca92cdc67cc8e952e5f9e,7
0ee0c60a3eeaadd73a62cc9eca6c835b,1
529d8d125ba7b30df372908617d21987,3
1abf10c638ab6bcdcadb3466f2e6297a,1
f594cec659516f6e8c217167f07f8fbf,8
b24efbc4fe33b20973f00718848bff09,3
76f81601fe54e08a13be33cae44b80c2,2
e309db78249c69cb4280b64792f2fda6,17
b95c29d12ccefd78ee0bc6887982e365,7
04835f4fd505cb45aab2b7b4a2de08ab,8
70aae200f2cdeb70b3db05738dedb45f,5
65c65d07768a6042418018c1f5e3c159,24
09c9f36aeda698627a531e408ec0f593,4
f3e3af8651c95e95497f0aed52b565f8,4
33039c02b7c3591d2585755c96d2e056,10
6ad939e93d6a17ac912177895d3a5800,27
71650bf2d96fee9f98fe4c346a9e374a,23
2f1394b4c11cea763024815c81a77a71,8
2ced6e4c27210ad8bc4292437cc80b64,6
2fce7916caae7f6b3ec1c4dace5a38af,21
7e3ad0fbc075ca700dee315cc175f605,14
922e4bbdf94588fd39a65c66c062c141,24
973f1d80b8e160c328171ffc55cc7aa7,17
519e01b62979c44f5b93707ce5313891,62
91f09cc57a7c50a2a1f26b768e1b4435,70
ce4ea0eb4190df70f24f9942ad086518,7
b07732384012ced7238bc5ef106af4eb,15
07e4c6a9f4ec2446674bfe6a2090568e,5
7b989713af23864ae9e1740f72413049,21
32eab80476a0df2f0cdeb4cd4090d959,7
a413e2f9aad8959241767c0f5bea60f2,2
e4e10dd1a6978930180a659d4d0c2eff,7
c8d619e197b61290b05f97e862804fa6,7
8d1fcd5667c95c4c94cdaf33683e3bed,30
58ef5340ce4b76a89e6aa6a2d4793edc,14
a303560e23bd6825adcd2d128c21ebd4,4
a4172b45bf5a0da8c2d1e7218fa2880b,4
5995e83524fc243e14cc2cb6b48caa1e,17
6dc56c8dd418852fc97baa6c1b922501,8
6399c05b965faed2f756c827afe4f3ad,5
5742bda35810ad194f81372ef9f9e62a,10
3a20c0d6a4d2c41d39b969388db7d714,5
4d1d2f2bafcfbed8752b94a15e649af8,22
60049190eca474ebf0cec0cc86962d72,4
e34bd05efa617a493e006d15fa6cddc4,12
8cca98b11277311d18a27dc718254a48,47
dd1e4042600a0f48961294641347fd87,15
d95d19069b3b3f9fa73ffdf3aad0c992,6
0ae239897518c671f1f6b60e8c363da7,9
ab71a065db002d833ecf4f06af77fa54,2
f9c88736a5816a2e16f4392780f26f55,1
52ca27e99da0637384417f75ac5c8e49,31
e215dad8a50b20ab74444fdd822e8cab,1
7a9bbe9b192d32d3f31593cb38d997ca,1
6bc07d41884a5327b90ae7c5f9442e5c,3
fd112b6ce181d7c40b1df6873f42d339,28
19e0463614700c1ccdbf9328b1633171,2
f91707b6ebe4721271d89b191dd0e2f1,5
97c34a2c478b811401d099c0afd49707,29
3a1464eb06b2cbce0c69657b9be67815,8
d6956fbdc33da220e3902f069fbc3f77,21
c1736fb63088db08e394417dcb036e15,11
3b08c4d7c24f34d648f92cd050ff1639,2
3bb0e556777776875e983980b4d4f889,1
b9aedd55ec432ed403345452cc71f319,6
1715e007ffd49a2aabdf973930ad94dd,6
c6480be9997317b53dc9beb0e4ba97b6,3
e42f58677b7087f0d9a16047368bd67b,6
8653844bddbd92e8e53315a783870338,2
755059f538f15cb4d523179dab2170fb,4
afdbb27d0b6173ea1fe4dcacc5a1ae01,18
0585b98f15ce97e6113decbe473de186,1
330b4cf9072a95dc17997ecbb0603185,18
5a8beaa1bb68f58ce8f23c4359dfcf32,40
9acd25b021121386a0e648b82302d6c4,1
0ae8f683248b6ff91ff4d3bb39ad088f,48
2b3474675b2ffef478f20fee531db893,6
d78b2b6af1b21b837479fb553bff008d,15
04d160171f67d39f2874d3bd8fa13602,11
f9335a03ad519c60e8dbd1522ffb9010,5
501c2d3cf97045449648d81f55403010,4
e193db05a5f0c5dfcc9bb799da9f0e5c,2
bcab59240388bc8e9a617e3bd0c06153,26
ad85347e46bdb3948d689354246a716d,21
0868e1605dc192b0ccf0393d30467f16,2
ac9605cb06d795bcea8ef2204cbaed25,10
f1e107381ceea9446bfeae04f096b8de,2
8169d161adfd71dac90be9c22c07f7d4,24
585858f232cfe4d50603e7ba8df0b664,3
7fc7e6186f95c43d318c936e69acbe2b,6
d53e469fe59e48349ed65eff469b6d96,6
d919c94bd3948bcde6946f208cd8406e,10
85a8e9e04daf3a1a4f010fb9ce8c1d76,12
ef2574eaa0cd69b4e6b3ae89045d67df,7
bd015118972cfbfeb0a863a91ee9bb9f,21
10f656248da14bf59cbda9afc36578b7,9
31c5437559512adbba3c658a899eb37f,20
cc987f34fba1ddad59e1894a2afe7c18,32
a5bd70024a7af26b96480bd56b124ecd,6
1df477c4ab3450803d63a061108f5080,11
3e9a09f3d05d77ed67569a7daa03a6c8,12
2e0f69a4187a3adbcc7518cb433606ca,11
4c04ffc2f469287084cff2796325ad82,34
36f40ef7034973b503ded8934c25ad1d,4
f8b7b990a6adde90510f1ccd19a92d9b,11
c4aa7ab718d2ed8c1a8abb918ec257b9,10
9c20928c23f2c41d8d95cd01448f59ae,25
de94d1d1953463d84fc00b2039a4ed4d,14
12c3b9e8fbd2b1c7ed7a139a7a65ebf7,8
f53e7f38656541b4e1f7c3097d37d10b,10
edf2752b8ac0bc874e2daa454e841aac,12
ee32c4e79aa6f7b16982f6ca96ff432d,13
23c0ca18375811cd8146f9a5494d5237,7
dfffa814f1e7f01997f6396528bde9ed,10
ac13159f5786046d02869d5ab095590b,20
8fbf5788a5ae887e5a1727f72b43d40a,1
9738944e2291bdc3b0da9b07adb6d172,10
14ff4af6cdf0dd5b0633ab2f1f202585,8
072e4b64bc0c851cd3dd8a26cc233fd4,8
375d82741070d6b3e2be1eab4bc24423,28
520a58e7a6deefa5b3a723e29054691b,9
0833cc70f3c289cb2abc635cf130e2ad,13
8dca23b668be0b462abee90704d7878f,11
1df95047615615da05ac449ad4cf2d59,19
060a87b5617626843b826abe09f1f0c6,7
46ddc518ee39add78e0f10dc83560d72,7
eb89e503957f1a0dc0eea7af821b0bb5,15
4531c0b2a7aca9a6c4bdc62cef0696fe,5
67ce086b47e873923a635fad4a6a0854,14
7c9cd0b8f0644f0b65dbd047bb8515c5,25
71a8395fcac9bfb7b1888a1954668486,6
5a2bf81eef7d7b75f2e93570a10a8e66,7
ec08ecd0f5aff83c0b66a50195540857,8
c8ec6c158ddef413d2fd1e769fa424fc,7
b6e1d21a219936c293a79d97e7f0f63b,12
556c57cb350e4cb821fee21e4ea4259e,8
761261145afbf0ce64596dfe7c9b5305,24
af53dc21be90e4e667f569be546e1003,2
39437aabc2ce4b5b00eab55fe9a94062,27
22f94a4e00f51cd5be39bbac8c831f8f,4
83e515732d546acab5bc21296427a797,11
2a4457dae6f15c9cebf17e627122e39a,3
b8ded29038869c3eae7f8fd561855d61,3
95f4bf79215fe1c77d077d855ee5afb5,4
2cfbd0fe89edd6f8298c317896fa3b47,4
d0302d6ce4d3501c1aef6c6c0a5c51fb,11
041cdea5315c2c3e65cae1a2724d2e66,6
593b47350952168348d7698a95ae653b,1
97555f3bd0effe8a3299adc90124d0e4,2
d91935f5031c670aac030b02587f4447,15
3f1150918f4d0d584514bbc7b231e745,6
65eeffb515f9cb2d876777fbd34d7ebf,3
7768ea53015397758c9ecc745f11601f,2
6d6eabd2f0cc57786996202583972dac,11
58f184de00afeb31558bd8d231204ad3,13
379a8d01c18e6924507c0f581db3f311,2
eb1dfdf1eb6abffa7520fa5944f50bd3,12
862bec5236c64998583497c9b7589d22,5
e9fa252c7867d5c79853a71dc1be7bf8,5
d5a16535b0a5d1c19f18318d44f1b4ea,10
325b665251fdafcf4399eaa60840165a,1
5240798843ee34c85ca82e1d7e468cb6,12
9a7ab85326c62e4111506fe54c8549e6,10
f110380fea07ab526bb7f90c34fe96de,4
694ca596c681975a07e510ee27d452e5,1
df80153c7ea7c5aa66df8cf1f7820b9c,2
8a72dcf68c5e3762a65a4137788534bb,2
f4b0cfddb809a58eec71dffce58af1f5,12
55c2043a69dca48c242afbff35243207,7
db2525cce675aba8f1733db9c03dbf9f,8
cd99e4accedc7cc333e1f8f085013c9a,2
7248348a3615cfb6175386ae900ba251,7
c9e9a4cdc483823c2af3ee17328c0232,4
30a53f4755f4ab3f18e3ed4ff76b108e,1
1232ec0104ff2622af2d5d3cae81bfe1,2
d42b64ed3848257846f01599f155b082,1
b2edef432aa5136f0c0726dcbc4e7c33,2
f04a3ca5eda83e00236acb0c1c13ed84,5
5b20e55ad4c52f426ef2665702cbd4b0,9
c7919a676d412fa031cc7ceb63b8fc72,2
dd28613ec16bb9da1cb82312c71533dc,2
f6b99ebf4c40f0b0a35125494e7a4943,2
801c59fde32f502915aafa095c2e5b00,4
18de20a371a9ec973a9b229415c091ee,1
7d711d12f2dfde7c0c7109cd85c125c6,1
d8f92ddf72ce7582d1d65860fa052aaa,4
6e84fdd32a70c1d31ef4fa2dd80c7e2a,7
cd546f155e1781451a573391b07a6cbf,1
784ff28377adfef5804bd22de89beb34,1
